adressNr;street;postalCode;city;country;search;latitude;longitude;errors
79746;Pascalstraße 10;10587;Berlin;Deutschland;Pascalstraße 10, 10587 Berlin, Deutschland;52.523444;13.3224154;
79747;Rautbrühl 23;88214;Ravensburg;Deutschland;Rautbrühl 23, 88214 Ravensburg, Deutschland;47.74415;9.57549;
79748;Z.I. Steinbourg Sud;67790;STEINBOURG;Frankreich;Z.I. Steinbourg Sud, 67790 STEINBOURG, Frankreich;48.7646829;7.421801100000001;
79749;Cäciliastr. 12;36157;Ebersburg;Deutschland;Cäciliastr. 12, 36157 Ebersburg, Deutschland;50.4599916;9.7853201;
79750;Ernst-Homberger-Str. 5;8207;Schaffhausen;Schweiz;Ernst-Homberger-Str. 5, 8207 Schaffhausen, Schweiz;47.7163575;8.6592681;
79751;Domsdorfer Kirchweg 14;03149;Forst;Deutschland;Domsdorfer Kirchweg 14, 03149 Forst, Deutschland;51.7212219;14.6234037;
79752;Am Bahnhof 1;31863;Coppenbrügge;Deutschland;Am Bahnhof 1, 31863 Coppenbrügge, Deutschland;52.1033295;9.577962;
79754;Spandauer Str. 18;57072;Siegen;Deutschland;Spandauer Str. 18, 57072 Siegen, Deutschland;50.871202;8.018412;
79755;Maybachstr. 1;71088;Holzgerlingen;Deutschland;Maybachstr. 1, 71088 Holzgerlingen, Deutschland;48.63112;9.02809;
79756;Salinenstr. 63;4133;Pratteln;Schweiz;Salinenstr. 63, 4133 Pratteln, Schweiz;47.5269063;7.6848982;
79757;Sonnenstrasse 13a;87600;Kaufbeuren;Deutschland;Sonnenstrasse 13a, 87600 Kaufbeuren, Deutschland;47.9117498;10.6371685;
79758;Geologická 18;82106;Bratislava;Slowakei;Geologická 18, 82106 Bratislava, Slowakei;48.1391455;17.195446;
79759;Foisorului 122-124;031183;BUCURESTI;Rumänien;Foisorului 122-124, 031183 BUCURESTI, Rumänien;44.4144145;26.1220605;
79760;Südfeldstr. 20;30453;Hannover;Deutschland;Südfeldstr. 20, 30453 Hannover, Deutschland;52.37137;9.6812999;
79761;Zum Brook 35;49661;Cloppenburg;Deutschland;Zum Brook 35, 49661 Cloppenburg, Deutschland;52.8496907;8.0866774;
79762;Alter Elfser Weg 11;59494;Soest;Deutschland;Alter Elfser Weg 11, 59494 Soest, Deutschland;51.55876;8.132249999999999;
79763;Baroper Str. 205;44227;Dortmund;Deutschland;Baroper Str. 205, 44227 Dortmund, Deutschland;51.4913003;7.421248299999999;
79764;Frankfurter Str. 211;63263;Neu-Isenburg;Deutschland;Frankfurter Str. 211, 63263 Neu-Isenburg, Deutschland;50.0447234;8.694793899999999;
79765;In der Au 9;73342;Bad Ditzenbach;Deutschland;In der Au 9, 73342 Bad Ditzenbach, Deutschland;48.58072000000001;9.66915;
79766;Gen. Maczka 12A/17;77-200;Miastko;Polen;Gen. Maczka 12A/17, 77-200 Miastko, Polen;53.994872;16.970392;
79767;Helseholmen 11;2650;Hvidore;Dänemark;Helseholmen 11, 2650 Hvidore, Dänemark;55.609619;12.4621121;
79768;Witowice 112;32-075;Charsznica;Polen;Witowice 112, 32-075 Charsznica, Polen;50.3738929;19.9288128;
79769;Quickborner Str. 78-80;13439;Berlin;Deutschland;Quickborner Str. 78-80, 13439 Berlin, Deutschland;52.6057399;13.3665069;
79770;Poslovna Cona A 12;4208;Sencur;Slowenien;Poslovna Cona A 12, 4208 Sencur, Slowenien;46.2383248;14.4097757;
79771;Am Schmittenberg 3;35578;Wetzlar;Deutschland;Am Schmittenberg 3, 35578 Wetzlar, Deutschland;50.5469938;8.4807738;
79772;Winfriedstr. 2;33098;Paderborn;Deutschland;Winfriedstr. 2, 33098 Paderborn, Deutschland;51.712981;8.7590688;
79773;Serby ul. Cicha 1;67-200;Glogow;Polen;Serby ul. Cicha 1, 67-200 Glogow, Polen;51.6843884;16.1206253;
79774;Isarstraße 34;90451;Nürnberg;Deutschland;Isarstraße 34, 90451 Nürnberg, Deutschland;49.4084398;11.0565213;
79775;Obrtniska 8;3220;Store;Slowenien;Obrtniska 8, 3220 Store, Slowenien;46.2230559;15.3165548;
79776;Hemmerholzer Weg 9;51597;Morsbach;Deutschland;Hemmerholzer Weg 9, 51597 Morsbach, Deutschland;50.8702619;7.722251699999999;
79777;Sangrudos g. 7;02241;Vilnius;Litauen;Sangrudos g. 7, 02241 Vilnius, Litauen;54.6233884;25.0971834;
79778;I. Muresianu 22;310207;Arad;Rumänien;I. Muresianu 22, 310207 Arad, Rumänien;46.1865606;21.3122677;
79779;Neubeckumer Str. 53 a;59269;Beckum;Deutschland;Neubeckumer Str. 53 a, 59269 Beckum, Deutschland;51.76609999999999;8.04097;
79780;Pariser Platz 7;70173;Stuttgart;Deutschland;Pariser Platz 7, 70173 Stuttgart, Deutschland;48.7879862;9.183779099999999;
79781;Stefanstr. 2;44135;Dortmund;Deutschland;Stefanstr. 2, 44135 Dortmund, Deutschland;51.514665;7.470231199999999;
79782;Balta Strasse 7;1055;Riga;Lettland;Balta Strasse 7, 1055 Riga, Lettland;56.9496487;24.1051865;
79783;Matrožu iela 15;1048;Riga;Lettland;Matrožu iela 15, 1048 Riga, Lettland;56.9662051;24.081427;
79784;Dorfstraße 117;17153;Ritzerow;Deutschland;Dorfstraße 117, 17153 Ritzerow, Deutschland;53.6634111;12.9741084;
79785;Westfalenstr. 12;58455;Witten;Deutschland;Westfalenstr. 12, 58455 Witten, Deutschland;51.4441262;7.350661399999999;
79786;Grethener Str. 13;04668;Parthenstein-Großsteinberg;Deutschland;Grethener Str. 13, 04668 Parthenstein-Großsteinberg, Deutschland;51.24754799999999;12.6451422;
79787;Kwiatowa 10;59-160;Radwanice;Polen;Kwiatowa 10, 59-160 Radwanice, Polen;51.579645;15.9556642;
79788;Max-Bögl-Str. 2;07546;Gera;Deutschland;Max-Bögl-Str. 2, 07546 Gera, Deutschland;50.91273959999999;12.0595621;
79789;Mihai Eminescu 110;207340;Isalnita;Rumänien;Mihai Eminescu 110, 207340 Isalnita, Rumänien;44.3814967;23.7315685;
79790;Zona Produttiva Vurza 28;39055;Pineta di Laives;Italien;Zona Produttiva Vurza 28, 39055 Pineta di Laives, Italien;46.4441236;11.3402548;
79791;Pol. Ind. Okiturri;01207;San Roman de San Millan;Spanien;Pol. Ind. Okiturri, 01207 San Roman de San Millan, Spanien;42.8638362;-2.3201686;
79792;Kimmelhorstweg 32;67547;Worms;Deutschland;Kimmelhorstweg 32, 67547 Worms, Deutschland;49.6211;8.366069999999999;
79793;ul.Radockiego 84/18;40-645;Katowice;Polen;ul.Radockiego 84/18, 40-645 Katowice, Polen;50.2057697;18.9886769;
79794;OBRTNISKA ULICA 10;3240;Smartje Pri Jelsah;Slowenien;OBRTNISKA ULICA 10, 3240 Smartje Pri Jelsah, Slowenien;46.2307987;15.5293839;
79795;Landshuter Str. 7;84061;Ergoldsbach;Deutschland;Landshuter Str. 7, 84061 Ergoldsbach, Deutschland;48.6880736;12.2060201;
79796;Herkaus Manto 84;91181;Klaipeda;Litauen;Herkaus Manto 84, 91181 Klaipeda, Litauen;55.7245281;21.1237884;
79797;Z£OTA 85;39-340;Padew Narodowa;Polen;Z£OTA 85, 39-340 Padew Narodowa, Polen;50.426707;21.482027;
79798;Wróblewskiego 4;67-100;Nowa Sol;Polen;Wróblewskiego 4, 67-100 Nowa Sol, Polen;51.8002543;15.7184053;
79799;Hafenstr. 27;26188;Edewecht;Deutschland;Hafenstr. 27, 26188 Edewecht, Deutschland;53.0889974;8.0422868;
79800;Frasdorfer Str. 20;83101;Rohrdorf/Achenmühle;Deutschland;Frasdorfer Str. 20, 83101 Rohrdorf/Achenmühle, Deutschland;47.7966703;12.2356496;
79801;Industriegebiet West 1;92526;Oberviechtach;Deutschland;Industriegebiet West 1, 92526 Oberviechtach, Deutschland;49.4639792;12.3962927;
79802;Stephensonstraat 61-63;7903AS;Hoogeveen;Niederlande;Stephensonstraat 61-63, 7903AS Hoogeveen, Niederlande;52.7294255;6.5208125;
79803;Rehwiese 24;37632;Holzminden;Deutschland;Rehwiese 24, 37632 Holzminden, Deutschland;51.8363351;9.4472691;
79804;Dworcowa 28;86-122;Bukowiec;Polen;Dworcowa 28, 86-122 Bukowiec, Polen;53.43066;18.2365898;
79805;Bahnhofstrasse 4;66133;Saarbrücken;Deutschland;Bahnhofstrasse 4, 66133 Saarbrücken, Deutschland;49.24503869999999;7.0580599;
79806;Werkstrasse 4;28844;Weyhe-Kirchweyhe;Deutschland;Werkstrasse 4, 28844 Weyhe-Kirchweyhe, Deutschland;52.987208;8.8459751;
79807;Via Trento, 179c;25020;Capriano del Colle;Italien;Via Trento, 179c, 25020 Capriano del Colle, Italien;45.4807148;10.1424362;
79808;RENSKA WIES 38 A;48-314;PAKOSLAWICE;Polen;RENSKA WIES 38 A, 48-314 PAKOSLAWICE, Polen;50.5528959;17.338006;
79809;Pärnu mnt.535;76401;Saku vald, Harjumaa;Estland;Pärnu mnt.535, 76401 Saku vald, Harjumaa, Estland;59.3414357;24.6193106;
79810;SIEKÓWKO 53;64-234;Przemet;Polen;SIEKÓWKO 53, 64-234 Przemet, Polen;52.0348629;16.32177;
79811;Polna 5D;62-561;Slesin;Polen;Polna 5D, 62-561 Slesin, Polen;52.374026;18.3022351;
79812;Zalkovice 63;76823;Zalkovice;Tschechische Republik;Zalkovice 63, 76823 Zalkovice, Tschechische Republik;49.3707469;17.4395377;
79813;Osvoboditelu 2649;44001;Louny;Tschechische Republik;Osvoboditelu 2649, 44001 Louny, Tschechische Republik;50.3552701;13.8010327;
79814;Königstraße 18-20;59821;Arnsberg;Deutschland;Königstraße 18-20, 59821 Arnsberg, Deutschland;51.3947781;8.06269;
79815;Lindhofstr. 1a;04758;Leckwitz;Deutschland;Lindhofstr. 1a, 04758 Leckwitz, Deutschland;51.353344;13.1865197;
79816;Friedrich-Ludwig-Jahn-Str. 7;96484;Meeder-Wiesenfeld;Deutschland;Friedrich-Ludwig-Jahn-Str. 7, 96484 Meeder-Wiesenfeld, Deutschland;50.3165662;10.9082191;
79817;Oberhäuser 20;6491;Schönwies;Österreich;Oberhäuser 20, 6491 Schönwies, Österreich;47.19593649999999;10.6521351;
79818;Kpt. Bartose 412;530 09;Pardubice;Tschechische Republik;Kpt. Bartose 412, 530 09 Pardubice, Tschechische Republik;50.0454366;15.7515095;
79819;Obere Waldstraße 16e;07381;Pößneck;Deutschland;Obere Waldstraße 16e, 07381 Pößneck, Deutschland;50.70713;11.59396;
79820;Generala Jozefa Bema 16/10;72-200;Nowogard;Polen;Generala Jozefa Bema 16/10, 72-200 Nowogard, Polen;53.68738700000001;15.12024;
79821;Industriestrasse 20;61200;Wölfersheim;Deutschland;Industriestrasse 20, 61200 Wölfersheim, Deutschland;50.4233159;8.8571774;
79823;TARNINY 5;70-760;SZCZECIN;Polen;TARNINY 5, 70-760 SZCZECIN, Polen;53.3779659;14.6248495;
79824;Barlachstraße 9;90455;Nürnberg;Deutschland;Barlachstraße 9, 90455 Nürnberg, Deutschland;49.3721806;11.0784275;
79825;Nissanstraße 1;41404;Neuss;Deutschland;Nissanstraße 1, 41404 Neuss, Deutschland;51.1579061;6.778319499999999;
79826;Barlachstr. 9;90455;Nürnberg;Deutschland;Barlachstr. 9, 90455 Nürnberg, Deutschland;49.3721806;11.0784275;
79827;Hammerholmen 47;2650;Hvidore;Dänemark;Hammerholmen 47, 2650 Hvidore, Dänemark;55.60551779999999;12.483702;
79828;Gewerbestr. 2;79804;Dogern;Deutschland;Gewerbestr. 2, 79804 Dogern, Deutschland;47.6041319;8.1599664;
79829;Industriestraße 7;3943;Schrems;Österreich;Industriestraße 7, 3943 Schrems, Österreich;48.8040032;15.0509603;
79830;Zone Artisanale;62500;Tatinghem;Frankreich;Zone Artisanale, 62500 Tatinghem, Frankreich;50.7393619;2.1986537;
79831;Fuhrmannstr. 3;26409;Wittmund;Deutschland;Fuhrmannstr. 3, 26409 Wittmund, Deutschland;53.57769;7.799432400000001;
79832;Neuglosberg 11;96317;Kronach;Deutschland;Neuglosberg 11, 96317 Kronach, Deutschland;50.2868393;11.2991824;
79833;POLNA 29;98-400;WIERUSZOW;Polen;POLNA 29, 98-400 WIERUSZOW, Polen;51.288498;18.155383;
79834;Starowisna 52/7;31-035;Krakow;Polen;Starowisna 52/7, 31-035 Krakow, Polen;50.0535396;19.9487049;
79835;Bukovlje 1;3206;Stranice;Slowenien;Bukovlje 1, 3206 Stranice, Slowenien;46.359564;15.3669886;
79836;Lausaer Str. 32;04889;Schildau;Deutschland;Lausaer Str. 32, 04889 Schildau, Deutschland;51.4686664;13.0078308;
79837;Nürtinger Str. 78;72644;Oberboihingen;Deutschland;Nürtinger Str. 78, 72644 Oberboihingen, Deutschland;48.643743;9.361203;
79838;Bocskai utca 63-65. 1. em. 4.;4080;Hajdúnánás;Ungarn;Bocskai utca 63-65. 1. em. 4., 4080 Hajdúnánás, Ungarn;47.8356201;21.4270622;
79839;Sanddornweg 5;18147;Rostock;Deutschland;Sanddornweg 5, 18147 Rostock, Deutschland;54.11869;12.153588;
79840;Im Zehnmorgen 4;38162;Cremlingen;Deutschland;Im Zehnmorgen 4, 38162 Cremlingen, Deutschland;52.2513096;10.6448676;
79841;Am Pyer Ding 14;49090;Osnabrück;Deutschland;Am Pyer Ding 14, 49090 Osnabrück, Deutschland;52.31539;7.988539999999999;
79842;ASKERCEVA 10;3250;Rogaska Slatina;Slowenien;ASKERCEVA 10, 3250 Rogaska Slatina, Slowenien;46.229702;15.635741;
79843;Dlugosza 45;77-300;Czluchów;Polen;Dlugosza 45, 77-300 Czluchów, Polen;53.6672114;17.3572638;
79844;Gewerbepark Höhfröschen 7;66989;Höhfröschen;Deutschland;Gewerbepark Höhfröschen 7, 66989 Höhfröschen, Deutschland;49.23975;7.555809999999999;
79845;Ruhrorterstraße 9-21;68219;Mannheim;Deutschland;Ruhrorterstraße 9-21, 68219 Mannheim, Deutschland;49.4231474;8.518654999999999;
79846;Teligi 1;45-675;Opole;Polen;Teligi 1, 45-675 Opole, Polen;50.6232486;17.9805843;
79847;Ciernie 54 G;58-160;Swiebodzice;Polen;Ciernie 54 G, 58-160 Swiebodzice, Polen;50.8772771;16.3600748;
79848;Sredna Gora 30;5800;Pleven;Bulgarien;Sredna Gora 30, 5800 Pleven, Bulgarien;43.40738289999999;24.6246852;
79849;Kiwitt 19;23823;Seedorf/OT Berlin;Deutschland;Kiwitt 19, 23823 Seedorf/OT Berlin, Deutschland;54.03169;10.44915;
79850;Rydzewo 37;78-500;Drawsko Pomorskie;Polen;Rydzewo 37, 78-500 Drawsko Pomorskie, Polen;53.61474;15.825867;
79851;ul. Laskowa 34a;62-060;Steszew;Polen;ul. Laskowa 34a, 62-060 Steszew, Polen;52.280784;16.6938748;
79852;Zum Flugplatz 2;49624;Löningen;Deutschland;Zum Flugplatz 2, 49624 Löningen, Deutschland;52.7153502;7.687841499999999;
79853;Augsburger Str. 23;86720;Nördlingen;Deutschland;Augsburger Str. 23, 86720 Nördlingen, Deutschland;48.84701769999999;10.4966697;
79854;Czêstochowska 28;42-600;Tarnowskie Góry;Polen;Czêstochowska 28, 42-600 Tarnowskie Góry, Polen;50.4518624;18.8776157;
79855;Chuderov 117;40002;Üsti nad Labem;Tschechische Republik;Chuderov 117, 40002 Üsti nad Labem, Tschechische Republik;50.6880852;14.0475511;
79856;Dr.Sauer-Straße 28;03058;Sergen;Deutschland;Dr.Sauer-Straße 28, 03058 Sergen, Deutschland;51.705977;14.4980752;
79857;Kaliska 97;63-300;Pleszew;Polen;Kaliska 97, 63-300 Pleszew, Polen;51.894756;17.803628;
79858;Viktoriastrasse 56;76571;Gaggenau;Deutschland;Viktoriastrasse 56, 76571 Gaggenau, Deutschland;48.80854;8.321399999999999;
79859;Wansdbeker Zollstrasse 141-143;22041;Hamburg;Deutschland;Wansdbeker Zollstrasse 141-143, 22041 Hamburg, Deutschland;53.5775114;10.0850736;
79860;Miroslawice 65e;95-083;Lutomiersk;Polen;Miroslawice 65e, 95-083 Lutomiersk, Polen;51.7618569;19.2623972;
79861;Zeppelinstraße 4;07819;Triptis;Deutschland;Zeppelinstraße 4, 07819 Triptis, Deutschland;50.7398594;11.886031;
79862;Langenmosener Straße 2;86562;Berg im Gau;Deutschland;Langenmosener Straße 2, 86562 Berg im Gau, Deutschland;48.6353549;11.2442647;
79863;Daimlerstrasse 22;76316;Malsch;Deutschland;Daimlerstrasse 22, 76316 Malsch, Deutschland;48.88962000000001;8.30519;
79864;VALE NR 4;557225;SALISTE JUD SIBIU;Rumänien;VALE NR 4, 557225 SALISTE JUD SIBIU, Rumänien;45.79462700000001;23.8868301;
79865;Am Damm 9;15926;Luckau;Deutschland;Am Damm 9, 15926 Luckau, Deutschland;51.8565633;13.730621;
79866;Boxdorfer Str. 15;90765;Fürth;Deutschland;Boxdorfer Str. 15, 90765 Fürth, Deutschland;49.50426119999999;11.0212965;
79867;WISLICKA 3A;43-430;Skoczow;Polen;WISLICKA 3A, 43-430 Skoczow, Polen;49.8107789;18.785915;
79868;Sportplatzstraße 1;77656;Offenburg;Deutschland;Sportplatzstraße 1, 77656 Offenburg, Deutschland;48.439181;7.9446554;
79869;Am Alten Zoll 5;66892;Bruchmühlbach;Deutschland;Am Alten Zoll 5, 66892 Bruchmühlbach, Deutschland;49.37367;7.40637;
79870;Hördinghauserstr 69;49152;Bad Essen;Deutschland;Hördinghauserstr 69, 49152 Bad Essen, Deutschland;52.3222154;8.4422313;
79871;Im Industriepark 1;49733;Haren;Deutschland;Im Industriepark 1, 49733 Haren, Deutschland;52.7702272;7.2747176;
79872;Hauptstr. 16;01665;Niederjahna;Deutschland;Hauptstr. 16, 01665 Niederjahna, Deutschland;51.1645842;13.4290499;
79873;Heinz Stoiser-Str. 101;8200;Gleisdorf;Österreich;Heinz Stoiser-Str. 101, 8200 Gleisdorf, Österreich;47.1140044;15.6942014;
79874;Industriestr. 44;52224;Stolberg;Deutschland;Industriestr. 44, 52224 Stolberg, Deutschland;50.76568;6.27563;
79875;Schulstr. 31;37235;Hessisch Lichtenau;Deutschland;Schulstr. 31, 37235 Hessisch Lichtenau, Deutschland;51.2086224;9.6959702;
79876;Vechtaer Str. 35;26197;Ahlhorn;Deutschland;Vechtaer Str. 35, 26197 Ahlhorn, Deutschland;52.8782051;8.2172191;
79877;Im Reinfeld 10;52428;Jülich;Deutschland;Im Reinfeld 10, 52428 Jülich, Deutschland;50.89432000000001;6.36295;
79878;Weihersfeld 27a;41379;Brüggen;Deutschland;Weihersfeld 27a, 41379 Brüggen, Deutschland;51.24725;6.19227;
79879;Borsigstr. 5;40880;Ratingen;Deutschland;Borsigstr. 5, 40880 Ratingen, Deutschland;51.3024326;6.836830399999999;
79880;Kurfürstendamm 14;29323;Wietze;Deutschland;Kurfürstendamm 14, 29323 Wietze, Deutschland;52.6613673;9.8393745;
79881;Bederwitzer Str. 14;02681;Schirgiswalde;Deutschland;Bederwitzer Str. 14, 02681 Schirgiswalde, Deutschland;51.0884621;14.4548568;
79882;Karolewko 5;64-115;Swieciechowa;Polen;Karolewko 5, 64-115 Swieciechowa, Polen;51.88565389999999;16.5636839;
79883;Feldstr. 14;04874;Belgern;Deutschland;Feldstr. 14, 04874 Belgern, Deutschland;51.4829687;13.1203187;
79884;Holunderstr. 14;33378;Rheda Wiedenbrück;Deutschland;Holunderstr. 14, 33378 Rheda Wiedenbrück, Deutschland;51.8509459;8.3127681;
79885;Spidrova 80/8;38501;Vimperk III;Tschechische Republik;Spidrova 80/8, 38501 Vimperk III, Tschechische Republik;49.05492450000001;13.7946608;
79886;Am Wasserturm 22;85132;Schernfeld;Deutschland;Am Wasserturm 22, 85132 Schernfeld, Deutschland;48.905113;11.1114199;
79887;Lise-Meltner-Str. 1-3;55435;Gau-Algesheim;Deutschland;Lise-Meltner-Str. 1-3, 55435 Gau-Algesheim, Deutschland;49.96467999999999;8.02294;
79888;Gutenbergstr. 1;85098;Großmehring;Deutschland;Gutenbergstr. 1, 85098 Großmehring, Deutschland;48.7882667;11.504248;
79889;Stormosevej 20;8361;Hasselager;Dänemark;Stormosevej 20, 8361 Hasselager, Dänemark;56.101482;10.0856009;
79890;Heilbronner Str. 45/1;74189;Weinsberg;Deutschland;Heilbronner Str. 45/1, 74189 Weinsberg, Deutschland;49.15321;9.2798;
79891;Uczniowska 3;58-306;Walbrzych;Polen;Uczniowska 3, 58-306 Walbrzych, Polen;50.8227019;16.30419;
79892;Meaz 49;2370;Dravograd;Slowenien;Meaz 49, 2370 Dravograd, Slowenien;46.589219;15.0246021;
79893;Linzer Str. 14;40789;Mohnheim;Deutschland;Linzer Str. 14, 40789 Mohnheim, Deutschland;51.11893999999999;6.90509;
79894;Lindenstraße 1;02923;Kodersdorf;Deutschland;Lindenstraße 1, 02923 Kodersdorf, Deutschland;51.227144;14.905335;
79895;Bahnhofstr. 4;59505;Bad Sassendorf;Deutschland;Bahnhofstr. 4, 59505 Bad Sassendorf, Deutschland;51.5852646;8.168583;
79896;Fährstr. 12;91330;Eggolsheim;Deutschland;Fährstr. 12, 91330 Eggolsheim, Deutschland;49.7685287;11.032538;
79897;Altenhofer Weg 50;58300;Wetter;Deutschland;Altenhofer Weg 50, 58300 Wetter, Deutschland;51.3565433;7.384747;
79898;Matuskovo 399;92501;Matuskovo;Slowakei;Matuskovo 399, 92501 Matuskovo, Slowakei;48.16017009999999;17.7409525;
79899;Schutterwälder Str. 4;01458;Ottendorf - Okrilla;Deutschland;Schutterwälder Str. 4, 01458 Ottendorf - Okrilla, Deutschland;51.1805591;13.8288128;
79900;An der Beek 255;41372;Niederkrüchten;Deutschland;An der Beek 255, 41372 Niederkrüchten, Deutschland;51.231216;6.186127;
79901;Postfach 1264;33242;Gütersloh;Deutschland;Postfach 1264, 33242 Gütersloh, Deutschland;51.9032375;8.385753500000002;
79902;Meisterweg 6;59229;Ahlen;Deutschland;Meisterweg 6, 59229 Ahlen, Deutschland;51.7559141;7.9174352;
79903;Bergstr. 72;41749;Viersen;Deutschland;Bergstr. 72, 41749 Viersen, Deutschland;51.2822657;6.365168;
79904;Wilhelm-Raabe-Str. 16-18;26721;Emden;Deutschland;Wilhelm-Raabe-Str. 16-18, 26721 Emden, Deutschland;53.3919;7.210570000000001;
79905;Am Dreieck 11;04828;Plagwitz;Deutschland;Am Dreieck 11, 04828 Plagwitz, Deutschland;51.3915477;12.6255539;
79906;ul. Wieruszowska 30;63-522;Kraszewice;Polen;ul. Wieruszowska 30, 63-522 Kraszewice, Polen;51.509046;18.224532;
79907;Zum Handelshof 7;39108;Magdeburg;Deutschland;Zum Handelshof 7, 39108 Magdeburg, Deutschland;52.1217061;11.6120318;
79908;Dovenfleet 5;20457;Hamburg;Deutschland;Dovenfleet 5, 20457 Hamburg, Deutschland;53.54719000000001;9.9993499;
79909;Badenweilerstr. 42;68239;Mannheim;Deutschland;Badenweilerstr. 42, 68239 Mannheim, Deutschland;49.4634102;8.553954899999999;
79910;Hinrich-Weyhausen Str. 10;49624;Löningen;Deutschland;Hinrich-Weyhausen Str. 10, 49624 Löningen, Deutschland;52.73444;7.726999999999999;
79911;Am Hagen 34 b;39635;Badbergen;Deutschland;Am Hagen 34 b, 39635 Badbergen, Deutschland;52.61857999999999;7.95001;
79912;N. baldescu, bl. T5, A4;110332;Pitesti, Atges;Rumänien;N. baldescu, bl. T5, A4, 110332 Pitesti, Atges, Rumänien;44.8798122;24.8386716;
79913;Gutenbergstraße 5a;28816;Stuhr;Deutschland;Gutenbergstraße 5a, 28816 Stuhr, Deutschland;53.02024;8.7706199;
79914;Dzierzazna 20 A;62-700;Turek;Polen;Dzierzazna 20 A, 62-700 Turek, Polen;52.0549589;18.544469;
79915;Zwanebloem 39;1657KM;Abbekerk;Niederlande;Zwanebloem 39, 1657KM Abbekerk, Niederlande;52.729892;5.009532;
79916;Ul. Glowna 19;44-362;Odra;Polen;Ul. Glowna 19, 44-362 Odra, Polen;49.9705694;18.3216492;
79917;Bayreuther Str. 26;40597;Düsseldorf;Deutschland;Bayreuther Str. 26, 40597 Düsseldorf, Deutschland;51.1687103;6.8718739;
79918;Rudolf Harlass Str. 4;09228;Chemnitz;Deutschland;Rudolf Harlass Str. 4, 09228 Chemnitz, Deutschland;50.87757999999999;12.86645;
79919;Kirchweg 7;02829;Markersdorf;Deutschland;Kirchweg 7, 02829 Markersdorf, Deutschland;51.09552;14.86818;
79920;Am Silberg 29;59494;Soest;Deutschland;Am Silberg 29, 59494 Soest, Deutschland;51.5621617;8.1384241;
79921;Kiefernstr. 9;26683;Saterland;Deutschland;Kiefernstr. 9, 26683 Saterland, Deutschland;53.058089;7.7241268;
79922;Wisniowa 5;74-503;Moryn;Polen;Wisniowa 5, 74-503 Moryn, Polen;52.8484485;14.3954418;
79923;Erdö u. 3.;8400;Ajka;Ungarn;Erdö u. 3., 8400 Ajka, Ungarn;47.0978263;17.5626254;
79924;Sandbachstr. 48;49134;Wallenhorst;Deutschland;Sandbachstr. 48, 49134 Wallenhorst, Deutschland;52.33188;7.9780399;
79925;ul. Wagrowska 6;61-369;Poznan;Polen;ul. Wagrowska 6, 61-369 Poznan, Polen;52.3778629;16.9464198;
79926;Bredowstr. 14;22113;Hamburg;Deutschland;Bredowstr. 14, 22113 Hamburg, Deutschland;53.5226647;10.085404;
79927;Nobelstr. 34;12057;Berlin;Deutschland;Nobelstr. 34, 12057 Berlin, Deutschland;52.46079229999999;13.4654998;
