AdressNr;Strasse;PLZ;Ort;Land;latitude;longitude;Kontoname
74684;Braunersreuth 14;95355;Presseck;Deutschland;50,21894;11,53669;Transport-Vogler KG
74685;Am Waizenhof 10;88317;Aichstetten;Deutschland;47,8801725;10,0392013;Merk Transporte GmbH & Co. KG
74686;Chodkiewcza 7/1c;85-065;Bydgoszcz;Polen;53,1339615;18,0142606;HR Polska S. Cieply, J.Oweyk Sp.J.
74687;Südliche Wambacher Str.  10;41334;Nettetal;Deutschland;51,3202819;6,1803565;CHRIS Logistik GmbH & Co. KG
74688;Sporbitzer Ring 4;01259;Dresden;Deutschland;50,9888678;13,8505682;Paul Logistik GmbH
74689;Gewerbestrasse 27;77855;Achern;Deutschland;48,6111767;8,0224874;FG -Spedition GmbH
74690;Lindauerstrasse 106;88046;Friedrichtshafen;Deutschland;47,6462521;9,5073057;WERNE GmbH
74691;Kuznica Czeszycka 55;56-320;Krosnice;Polen;51,485371;17,4922641;PPHU Wostol
74692;Beuthener Straße 43;90471;Nürnberg;Deutschland;49,4240071;11,1413269;Stöhr-Spedition GmbH & CO.KG
74694;Brabanter Strasse 80;41751;Viersen;Deutschland;51,2604999;6,3349278;Reinhold Abelen e.K. Transporte
74695;Karl-Fischer-St. 3-7;75056;Sulzfeld;Deutschland;49,0974674;8,8595126;Werner Sauer Holzspänehandel und Transport GmbH
74696;Zum Lindenbusch 8;53894;Mechernich;Deutschland;50,64076;6,71155;Colonia Marketing GmbH
74697;Im Hammereisen 57;47559;Kranenburg;Deutschland;51,78284;6,05663;HTS Hüttges Transport-Service GmbH & Co. KG
74698;Sandstrasse 98-100;50127;Bergheim;Deutschland;50,93428;6,69259;Jürgen Naujoks Transporte GmbH
74699;Marktstr. 17;2331;Vösendorf;Österreich;48,1291579;16,3231555;Fanex Transport und Logistik GmbH
74700;Kirchheimer Strasse 110;74357;Bönnigheim;Deutschland;49,0394825;9,110239;Sybille Haag Transporte
74701;Gewerbestrasse 4;94577;Winzer;Deutschland;48,7168998;13,0878961;Moser Trans GmbH
74702;Taunusstrasse 33;12161;Berlin;Deutschland;52,4733289;13,3268868;Trade Trans Spedition GmbH
74703;Niederwaldstrasse 3;79336;Herbolzheim;Deutschland;48,2286;7,76399;Rhenus Wehrle GmbH
74705;Essener Strasse 74;45899;Gelsenkirchen;Deutschland;51,5356552;7,0176375;Tans Fair Express UG
74706;Draisstr. 27-29;76461;Muggenstrum;Deutschland;48,88307;8,28214;Spedition Striebich GmbH
74707;Plochinger Str. 152;73730;Esslingen;Deutschland;48,728838;9,332318;CTM-CARGO Inh. Canan Adiyaman
74708;Rudolf-Diesel-Str.37;71711;Murr;Deutschland;48,95414;9,23603;KTL Kaczmarek Transporte & Logistik GmbH
74709;Gorna 21;47-400;Raciborz;Polen;50,0809675;18,1911181;Slaski Express SP.J.
74710;Riia mnt. 106;80042;Pärnu;Estland;58,3713371;24,5461309;AS Asmani Veod
74711;Josef-Wallner-Strasse 1;94469;Deggendorf;Deutschland;48,81495;12,9741401;Ullmann Logistik GmbH
74712;Helmut-Neynaber-Str. 24;27612;Loxstedt;Deutschland;53,47911;8,65536;Ratio Verpackung & Service GmbH
74713;Urmlitzer Str. 9;56218;Mühlheim-Kärlich;Deutschland;50,4041116;7,5030083;Spedition Balter GmbH & Co.KG
74714;Voltastr. 28;68199;Mannheim;Deutschland;49,4620304;8,4939523;Highways Germany GmbH
74715;Bahnhofstr. 1;6114;Weer;Österreich;47,3048611;11,6398578;Gebrüder Schwaiger GmbH
74716;Paul-Nießen-Str. 17;50969;Köln;Deutschland;50,9102875;6,9372026;"""TraCo""  Trans Colonia Transporte GmbH"
74717;Petöfi u. 61.;2833;Verstetolna;Ungarn;47,6168735;18,4447459;Szam Kft.
74718;Celsiusweg 25;5928PR;Venlo;Niederlande;51,3905282;6,1354466;Welsi B.V.
74719;Albstrasse 29;89150;Laichingen;Deutschland;48,4983399;9,6989754;Albtrans GmbH
74720;Dacia bl. A4a sc.A ap 6;110414;Pitesti;Rumänien;33,836081;-81,1637245;SOTRANSIMPEX srl
74721;Marii Konopnickiej 69;64-300;Nowy Tomysl;Polen;52,320255;16,141738;PHU MIK-PIOSIK SP JAWNA
74722;Neckarstr. 22-24;45478;Mühlheim an der Ruhr;Deutschland;51,4327514;6,8591646;Hermann Cleff GmbH Internationale Spedition
74723;Talweg 22;59846;Sundern;Deutschland;51,32823;8,01511;Maassen GmbH & Co.KG Spedition und Lagerung
74724;Oberbehmer Bahnhof 7;32278;Kirchlengern;Deutschland;52,183438;8,661405;HaWa GmbH
74725;An der Wethmarheide 27;44536;Lünen;Deutschland;51,6004921;7,4850556;FRIGOSPED GmbH Internationale Spedition
74726;Duisburger Strasse 80;46446;Emmerich;Deutschland;51,8326778;6,2770296;Convent Spedition GmbH
74727;Scheperstraat 7;5441PN;Oeffelt;Niederlande;51,699769;5,9114818;Tramo Oeffelt v.o.f.
74728;Werner-Heisenberg-Strasse 1;34123;Kassel;Deutschland;51,2820339;9,4995181;Logflex Cargo Logistics GmbH
74729;Gutenbergstr. 3;86558;Hohenwart;Deutschland;48,58593;11,40348;Alfred Amenda & Sohn Transport GmbH
74730;Wickenfeld 13;59590;Geseke;Deutschland;51,62821;8,43089;Schilling Transport und Logistik GmbH
74731;Im Öhler 1;59909;Bestwig;Deutschland;51,35438;8,35668;Häger GmbH & Co. KG
74732;Gutenbergstraße 15;93128;Regenstauf;Deutschland;49,11065;12,12157;Kiessling GmbH
74733;Thomas-Dachser-Str. 1;66802;Überherrn;Deutschland;49,26511;6,73143;Dachser GmbH & Co. KG
74734;Rodenbacher Strasse;35708;Haiger;Deutschland;50,7478855;8,2049116;Kühne + Nagel (AG&CO) KG
74735;HRSZ 863/3;2852;Kecsked;Ungarn;47,497184;18,303175;Re-Vi Trans Kft
74736;Vitkov 55;34701;Tachov;Tschechische Republik;49,8178347;12,6490496;SOMMER Transport s.r.o.
74737;Im Graben 17;88400;Biberbach a.d. Riss;Deutschland;48,0744205;9,8750906;Seifert GmbH Spedition +Transporte
74738;Werner-von-Siemensstr. 11;46485;Wesel;Deutschland;51,6699645;6,6277162;GET AWAY Cargo GmbH
74739;Hermann-Hollerith-Str. 1;52249;Eschweiler;Deutschland;50,8358;6,29834;Hintzen Logistik GmbH
74740;Mihai Viteazu Nr84/c;450082;Zalau;Rumänien;46,5405653;23,756132;BANY TRANS.SRL
74741;Franz-Grötz-Str. 6;76571;Gaggenau;Deutschland;48,82177;8,3036;Westermann GmbH
74742;Konrad-Doppelmayer-Str. 17;6960;Wolfurt;Österreich;47,4551319;9,7328593;Quehenberger Freight GmbH
74743;Carl-von-Linde-Str. 6+14;55129;Mainz;Deutschland;49,96455;8,2651601;Adam Blodt Spedition
74744;Waldmattenstr.22;79183;Waldkirch;Deutschland;48,0856369;7,9358812;Jens Stahl Transporte
74745;Engeldorfer Str. 17;50321;Brühl;Deutschland;50,8393233;6,9181843;Pe.Tra Intern. Spedition GmbH
74746;Haslacher Weg 21;89075;Ulm;Deutschland;48,43108;10,01601;Alexander Wiens Transporte
74747;Pozsony u. 26;6400;Kiskunhalas;Ungarn;46,441418;19,4861181;Elek Lajos EV
74748;Adolf-Silverberg-Str. 41;50181;Bedburg;Deutschland;50,9852;6,57007;Josef Rosenbaum GmbH & Co KG
74749;piazza Garibaldi  16;33010;Tavagnacco;Italien;46,3935138;13,3370104;ADSE S.r.l
74750;C. da Catulini 1;64034;Castiglione Messer Raimondo (TE);Italien;42,5145988;13,8564085;D'Agostino SRL
74751;Wernher -von -Braun Str. 1-3;69214;Eppelheim;Deutschland;49,3950552;8,623703;WOLF Transport- und Speditions-GmbH
74752;Brokeloher Str. 8-12;31628;Landesbergen;Deutschland;52,5580536;9,1398622;Heineking Logistik & Handels GmbH
74753;Mickiewicza 26;84-100;Puck;Polen;54,6864133;18,364378;TOMTRANS Uslugi Transportowe
74754;Herningvej 36A;4800;Nykobing;Norwegen;54,784459;11,8802231;Batan Transport ApS
74755;Auf der Vöhde 4;59199;Bönen;Deutschland;51,5731651;7,7859261;Christian Dornbusch Spedition GmbH
74756;Brückenstrasse 4;73333;Gingen;Deutschland;48,6693566;9,7779619;Moll Transporte GmbH
74757;Wiosny Ludow 15;63-400;Ostro Wielkopolski;Polen;51,648705;17,8170949;SM Spedition Marcin Zurek
74758;5 lipca 2/6;70-374;Szczecin;Polen;53,4336354;14,538183;MATER Mateusz Kowalski
74759;Inzynierska 36;95-100;Zgierz;Polen;51,8739739;19,428284;TRANS SPED LOGISTICS IZABELA PAKULSKA TSL
74760;Kozia 3;66200;Swiebodzin;Polen;52,236129;15,50818;Przedsiebiorstwo Koimex Henryk Kowalczyk
74761;Nürnberger Strasse 45a-49;91781;Weißenburg;Deutschland;49,03833;10,97043;Hummel Logistik GmbH
74762;August-Horch-Str. 7a;56070;Koblenz;Deutschland;50,391;7,56649;Dachser GmbH & Co. Kg
74763;Felix-Wankel-Strasse 3-5;28816;Stuhr- Brinkum;Deutschland;53,02722;8,8116;WEGA Transport und Kühllogistik GmbH
74764;Duisburger Str. 70;90451;Nürnberg;Deutschland;49,3976918;11,0472655;Loschge Transporte 'GmbH
74765;Johann-Reineke-Str.16;33154;Salzkotten;Deutschland;51,67279;8,59284;Franz Vieth Logistik GmbH
74766;Talstr. 18;72202;Nagold;Deutschland;48,53927;8,72636;Spedition und Transportunternehmen Stickel GmbH
74767;Rotterdamer Strasse 140;90451;Nürnberg;Deutschland;49,3938113;11,0645225;Johann Sperber GmbH & Do.KG
74768;ul. Owidzka 41;83-200;Starogard Gdanski;Polen;53,9652113;18,54852;P.U.H. Probe-Trans
74769;Paproc UL. PROMIENISTA 2;64-300;Nowy Tomysl;Polen;52,308434;16,1393141;P.H.U. TRANSPORT MIEDZYNARODOWY
74770;Beim Sägewerk 1;93102;Geisling/Pfatter;Deutschland;48,9647201;12,3268201;OSTSPED Internationale Spedition GmbH
74771;Neuwieder-Str. 58;56566;Neuwied;Deutschland;50,4259;7,52982;Friedrich Chytraeus KG
74773;Thomas -Dachser-Strasse 1;01471;Radeburg;Deutschland;51,2011969;13,7403313;DACHSER SE
74774;Rudolf-Diesel-Str. 1;38723;Seesen;Deutschland;51,8768;10,15174;Rudolph Logistik GmbH
74776;Lüchtringerweg 18;37603;Holzminden;Deutschland;51,8091;9,44286;Fritz Hamann Speditionsgesellschaft mbH u. Co KG
74777;Garbarska 41;32-340;Wolbrom;Polen;50,3784594;19,7689356;Firma Handlowo Produkcyjno Uslugowa KARMAR
74778;Ahtri 12;10151;Tallinn;Estland;59,4391764;24,7633884;CF&S Estonia AS
74779;Broniewskiego 8;39-100;Ropczce;Polen;50,0619791;21,6003422;PPHU TRANSMAR Grzegorz Marciniec
74780;Oststr. 6;77694;Kehl;Deutschland;48,58237;7,81011;Frigosped GmbH Internationale Spedition
74781;Ctra. de La Roca a Cardedeu Km 3,2;08440;Cardedeu;Spanien;41,6394024;2,3591531;SAE Espana S.L. SERVICIO AUTOTRANSPORTE
74782;Schützenstraße 42;96346;Wallenfels;Deutschland;50,2714099;11,4639836;StöWa Transporte
74783;OTISKI VRH 25B;2373;SENT JANZ PRI DRAVOGRADU;Slowenien;46,5726652;15,0234294;EUROCITY D.O.O.
74784;Logistikpark 1 (v. Fischerweg 10);4063;Hörsching;Österreich;48,2024149;14,1593368;SHP Speditions Ges.m.b.H.
74785;Drzewna 4;53-656;Wrolaw;Polen;51,113251;17,019609;Mirgo-Sped Sp.z o.o.
74786;Bahnhofstrasse 29;04736;Waldheim;Deutschland;51,0734775;13,0165269;Fuhrunternehmen Jörg Auerswald
74787;Ludwig Söllner Allee 1 - 3;96355;Tettau;Deutschland;50,46701;11,27495;Söllner Logistic GmbH & Co KG
74788;Bratstvo Edinstvo 17;6330;Struga;Mazedonien;41,4391056;22,6408439;GAN-2007 dooe!
74789;Marie-Curie-Str. 3;48599;Gronau;Deutschland;52,20185;7,07413;Reckers Logistik GmbH
74790;Weberstrasse 4;26340;Zetel;Deutschland;53,4218979;7,9860687;Cornelia Tönjes Transporte
74791;Astrid-Lindgren-Ring;52499;Baesweiler;Deutschland;50,9151889;6,1861197;Sergej Mazuga Transporte
74792;Triebeser Str. 2;07937;Zeulenroda;Deutschland;50,6580125;11,9953414;Holz Neudeck GmbH
74793;Der Keil 10;25348;Glückstadt;Deutschland;53,77952;9,43749;Karl-Otto Semmelhaack GmbH
74794;Konrad Zuse Str. 19;37235;Hessisch Lichtenau;Deutschland;51,2281;9,68778;CVS Internationale Transporte GmbH
74795;Steinbeisstrasse 47;71665;Vaihingen/Enz;Deutschland;48,94163;8,9543201;GB Freight GmbH
74796;Martinseestrasse 1;63150;Heusenstamm;Deutschland;50,054143;8,824078;Duwensee Spedition & Lagerhaus GmbH
74797;Edisonstraat 58;6902PK;Zevenar;Niederlande;51,9336034;6,0952059;Tiemex Logistic Services B.V.
74798;Svirno g. 1;13242;Vilnius;Litauen;54,6237413;25,3098774;JVK Transport UAB
74799;21 Decembrie 1989 NR 150/18;400604;CLUJ NAPOCA;Rumänien;46,7775541;23,6126896;OPTIM CARGO SPED SRL
74800;Voigtei  69;31595;Steyerberg;Deutschland;52,6020825;8,9497468;Transport und Service GmbH Baldemann
74801;Lindensr.  43;98587;Steinbach-Hallenberg;Deutschland;50,69142;10,56054;Transportunternehmen Ricardo Paul
74802;Laskowa 34a;62060;Steszew;Polen;52,280784;16,6938748;SZYM-Trans Trenda
74803;Damaschkestrasse 1;99425;Weimar;Deutschland;50,9799193;11,3097728;Thomas Graf
74804;Ranfelser Str. 6-11;94579;Zenting;Deutschland;48,7907568;13,2584088;Translast GmbH  Kraftwagenspedition
74805;Wachtelweg 14;53489;Sinzig-Westum;Deutschland;50,5380799;7,2257304;FLT Frank Liedtke Transporte
74806;Heuriedweg 20;88131;Lindau;Deutschland;47,5530712;9,7124337;Gebrüder Weiss GmbH
74807;In der Weide 4-12;55411;Bingen / Rhein;Deutschland;49,9241581;7,91713;Franz Rudolf Pira
74808;Am Genter Ufer 2;21129;Hamburg;Deutschland;53,51543;9,90696;DSV Solutions GmbH
74809;Einsteinallee 12;77933;Lahr;Deutschland;48,36026;7,81392;DSV Road GmbH
74810;Parkgelände Mietraching Geb. 341;83043;Bad Aibling;Deutschland;47,87936;11,9868404;Henkel Logistics
74811;Vierlander Str. 1;21502;Geesthacht;Deutschland;53,43542;10,3276901;Dettendorfer Spedition GmbH
74812;Postenweg 1;37619;Kirchbrak;Deutschland;51,96547;9,57194;Cartonplast Palletts GmbH
74813;Torfkuhle;48336;Sassenberg;Deutschland;51,9852076;8,0246698;Zumbrink Agrarhandel GbR
74814;Daimlerstr. 10;67269;Grünstadt;Deutschland;49,55509;8,18019;GB-Spedition + Kurier GmbH
74815;Osthafenstr. 5;93055;Regensburg;Deutschland;49,01181;12,16186;KTS Transportservice Internationale GmbH
74816;Plantagevej 8E;6330;Padborg;Dänemark;54,84409;9,3515511;Viking Logistik & Spedition ApS
74817;ul. Paska 1 A;69-200;Sulecin;Polen;52,4477659;15,1193064;Robi Robert Siudak
74818;Fritz-Schreiber-Str. 20;01259;Dresden;Deutschland;51,0009506;13,8564276;Shuttle-Xpress Inh. Leila Hüller
74819;str CAMPULUI NR 1;725400;RADAUTI;Rumänien;47,8462477;25,9003068;Autoservice SRL
74820;Gotthelf-Leimbach-Str. 3;37079;Göttingen;Deutschland;51,5458676;9,8930061;Hermann Weber GmbH Spedition und Logistik
74821;Mitterweg 7;83404;Ainring;Deutschland;47,8171159;12,9462342;Dusch GmbH
74822;Kolpingstrasse 86;68753;Waghäusel;Deutschland;49,2487775;8,536636;BAZ
74823;Sandhörn 1;21720;Steinkirchen;Deutschland;53,5871788;9,5846531;Faby Fruchtgroßhandel GmbH & Co. KG
74824;Hauptstr. 5;06632;Balgstädt;Deutschland;51,2560438;11,7160709;Spedition-Knüppel Inh. Alexander Fischer
74825;Sandgrubenweg 2;49179;Ostercappeln;Deutschland;52,3704418;8,2183759;Viktor Scharf Spedition
74826;os. Lecha 14/7;66-235;Torzym;Polen;52,3121801;15,0867237;Wiolmar Transport Miedzynarodowy
74827;Thyssenstr. 7-17;13407;Berlin;Deutschland;52,5802253;13,3444049;AdaLogSys GmbH
74828;Hirschäckerstr. 24;76139;Karlsruhe;Deutschland;49,0280952;8,4516728;Bürk Transporte
74829;Nimno 6;3253;Pristava pri Mestinju;Slowenien;46,1890997;15,6399999;Transportr Marinka Bratovenski S.P.
74830;Dieselstrasse 11;71282;Hemmingen;Deutschland;48,86315;9,04167;Hillbrecht Logistik GmbH & Co. KG
74831;Edisonstrasse 7;59199;Bönen;Deutschland;51,61024;7,76956;Denninghaus GmbH & Co. KG
74832;Liebigstr. 10;76135;Karlsruhe;Deutschland;49,00447;8,36967;Hörter Transportunternehmen / Charter Express
74833;Ogrodowa 20a, Nochowo;63-100;Srem;Polen;52,073526;16,998772;Maximus-Spedicja Agencja Celna s.c.
74834;Ilmnitzer Landstr. 1;07751;Zöllnitz;Deutschland;50,876124;11,6376832;HMT-Jentrans
74835;Werner-von-Siemens-Str. 19;78224;Singen;Deutschland;47,7539395;8,8876597;H.D. Reinhold  GmbH + Co KG
74836;Liebigstr. 2-20;22113;Hamburg;Deutschland;53,5358255;10,0763124;PT-Logistik GmbH
74837;Bauernende 1;14715;Märkisch Luch;Deutschland;52,5640135;12,6152622;F.B. Transporte Inh. Frank Binder
74838;IZ Nö-Süd Strasse 14;2355;Wiener Neudorf;Österreich;48,0699786;16,3356098;LKW Walter
74839;Oldenburger Ring 3;02809;Markersdorf;Deutschland;51,1437315;14,865096;Spedition Thiele Inh. Stefan Thiele
74840;Gewerbering 3;3484;Grafenwörth;Österreich;48,4131776;15,7712143;LTS-Neuninger Logistik,
74841;Am Mart 17;01561;Lampertswalde;Deutschland;51,3054;13,6779;Davinci Trans GmbH & Co. KG
74842;Anton-Dengler- Str. 4;67346;Speyer;Deutschland;49,3022733;8,4502854;Sold Transporte GmbH
74843;Ludwig-Jahn-Str. 8a;97645;Ostheim;Deutschland;50,45259;10,22354;Schulz Transport und Werkstatt GmbH & Co.KG
74844;Womser Str. 49;68623;Lampertheim;Deutschland;49,6025184;8,4601079;Aumüller Transporte
74845;Ritter-von-Raffler-Str. 1;87727;Babenhausen;Deutschland;48,1445825;10,2535551;Hanel e. K.
74846;Werner-von-Siemens Straße 6;78224;Singen;Deutschland;47,7570009;8,8867342;Dold GmbH & Co. KG
74847;Eichenstrasse 2;85445;Schwaig;Deutschland;48,3517396;11,831385;ITG GmbH
74848;Neusser Landstr. 415;50769;Köln;Deutschland;51,0705018;6,8579968;Deinert Gmbh Int. Spedition
74849;Bussardweg 3;58708;Menden;Deutschland;51,4494473;7,7457657;Palder GbR
74850;Schöllersheider Str. 3;40822;Mettmann;Deutschland;51,24879;7,01357;H.D. Reinhold GmbH & Co. K
74851;An der Helle 11;59505;Bad-Sassendorf-Lohne;Deutschland;51,5682153;8,1836611;D. Lutzke GmbH
74852;Simon-Hegele-Strasse 5;76689;Karlsdorf Neuthard;Deutschland;49,1447293;8,5551111;Hellmann Worldwide Logistic
74853;Ruffenhofen 13;91744;Weiltingen;Deutschland;49,04985;10,47039;Roth Transporte
74854;Kleinfeld 7;6341;Ebbs;Österreich;47,6144793;12,2352403;Unterrainer Transport GmbH
74855;Siemensstraße 2-10;58449;Witten;Deutschland;50,2413177;8,868257;Vogt electronic Witten GmbH
74856;Rheinstr. 46;45478;Mühlheim;Deutschland;51,4353386;6,8539804;Rosendahl Spedition GmbH
74858;Postfach 20 00;71107;Waldenbuch;Deutschland;32,5917234;-93,8451731;Haka Kunz GmbH
74859;Gießener Str. 39;61118;Bad Vilbel;Deutschland;50,191373;8,7443391;H. Aydin
74860;Hinter dem Turme 3-5;38114;Braunschweig;Deutschland;52,2843924;10,4936351;SK Fashion Logistik GmbH
74861;Kieslingstrasse 76;90491;Nürnberg;Deutschland;49,474107;11,1173807;ilo Logistics GmbH
74862;Kirchhörder Str. 12;44229;Dortmund- Lücklemberg;Deutschland;51,4649044;7,4817106;Genähr & Partner
74863;Seligenstädter Strasse  100;63791;Karlstein am Main;Deutschland;50,0449499;8,9873026;SSC Logistic GmbH
74864;Hauptstrasse 422;50169;Kerpem;Deutschland;50,89869;6,71636;Hoffmann  Transporte
74865;An der Sommerleite  12;91590;Bruckberg;Deutschland;49,35896;10,69139;Drössler Transporte e.K.
74866;Kapellenweg 6;90530;Wendelstein;Deutschland;49,3633711;11,1751127;Christian Hoalba Transporte
74867;Herbert-Rust-Weg 6;59071;Hamm;Deutschland;51,6765994;7,8566262;Systemhaus Cramer GmbH
74868;Wilhelmsdorfer Landstr. 43;14776;Brandenburg;Deutschland;52,3945445;12,5404387;Heiko Schulze int. Transporte GmbH & Co. KG
74869;Pometsau 19;94209;Regen;Deutschland;48,96363;13,07358;Theresia Wittenzellner
74871;Hofener Strasse 3;85464;Finsing;Deutschland;48,21954;11,82571;GFT Forwarding und Transport GmbH
74872;Wiedenbrückerstrasse 50;33332;Gütersloh;Deutschland;51,89116;8,36357;SDS Transport und Logistik
74873;Emslandstr. 28;48465;Schüttdorf;Deutschland;52,33558;7,25535;SLK Kock Intern. Sped. und Logistik GmbH
74874;Ruhrorter Str. 48-50;68219;Mannheim;Deutschland;49,43339;8,51624;Geschwill Logistik GmbH
74875;Markgröninger Strasse 46;71701;Schwieberdingen;Deutschland;48,8837668;9,0763643;Schenker Deutschland AG
74877;Alter Schulweg 1;49685;Emstek-Garthe;Deutschland;52,83988;8,2123299;Spedition Hüsing GmbH
74878;Oststrasse 74a;40724;Hilden;Deutschland;51,1737865;6,9490405;KurierDirekt GmbH
74879;Coesterweg 41;59494;Soest;Deutschland;51,5613646;8,134569;Accusysteme TransWatt GmbH
74880;Raiffeisenstrasse 12;57462;Olpe;Deutschland;50,9962076;7,8413086;DK Logistik GmbH
74881;Waly Dwernickiego 121;42200;Czestochawa;Polen;50,8249964;19,1282561;P.P.H.U SORT Janunsz Motyka
74882;3, rue de l’industrie;1811;Luxembourg;Luxemburg;49,6131774;6,0610843;Lentz Multimodal s. a.
74883;Industriepark 305-307;78244;Gottmadingen;Deutschland;47,7389;8,79098;Transco - Süd GmbH
74884;Lindenbühl 38;99974;Mühlhausen;Deutschland;51,2062;10,46399;TLC Transport-Logistik-Center
74885;Jürmalas gatve 32;1083;Riga;Lettland;56,9513489;24,0385683;PANWAY LOGISTICS SIA
74886;Kossuth ut 16.;3354;Tofalu;Ungarn;46,8726172;16,7091108;Kalfus & Sallo Tansport Kft
74887;Collegienstr. 1;15230;Frankfurt/Oder;Deutschland;52,3491494;14,5506154;Allround-Malina Spedition
74888;Wasserfuhr 48;44329;Dortmund;Deutschland;51,5740119;7,5725495;Achim Bals
74889;Robert Bosch-Str. 5;78166;Donaueschingen;Deutschland;47,95971;8,50915;Palettenservice Donau GmbH
74890;Alexander-Wiegand-Str. 20;63911;Klingenberg;Deutschland;49,78076;9,1721;Spedition Baumgärtner GmbH
74891;Dukelska 818;43001;Chomutov;Tschechische Republik;50,4565825;13,4285377;Jas Chomutov spol s.r.o
74892;Denniner Str. 12;17392;Spantekow;Deutschland;53,7793242;13,5106229;M.U.T.  GmbH
74893;Großmarkt;20097;Hamburg;Deutschland;53,5424167;10,0226966;FRUCHT-SERVICE Fruchthandels-u. Transport GmbH
74894;Oed 4;94344;Wiesenfelden;Deutschland;49,03422;12,4937;Josef Wiesinger
74895;Zeppelinstr.  15;85748;Garching;Deutschland;48,2520298;11,6235169;Thermotraffic GmbH Internationale Kühlspedition
74896;Am Landrücken 11;36103;Flieden;Deutschland;50,4189822;9,5770421;Sostmeier
74897;Sobieskiego 23;84-230;Rumia;Polen;54,5980438;18,3512073;P.H.U. DESTO Wojciech Glowczewski
74898;ul. Wodna 2/5;69-100;Slubice;Polen;52,349215;14,567857;Uslugi Transportowo-Spedycyjna Edyta Maliczak
74899;Stadtring 3;03042;Cottbus;Deutschland;51,7737603;14,3624383;Cosped . NKV Logistik und Spedition GmbH
74900;Am Traugraben 9;97342;Marksteft;Deutschland;49,6885463;10,1443657;Spedition Friedlein Inh. Bernd Friedlein
74901;Politechniu Str. 23;54626;Thessaloniki;Griechenland;40,6374402;22,9347598;Pan. Evangelides Ltd.
74902;Komunalna 3;07-200;Wyszkow;Polen;52,610031;21,4555329;AG - TRANS
74903;Weseker Weg 47;46350;Südlohn;Deutschland;51,9354;6,86885;Almar Paletten
74904;Johann-Reis-Str. 25;06667;Weißenfels;Deutschland;51,18297;11,9851001;REMONDIS Mitteldeutschland GmbH
74905;Fichtelgebirgsstrasse 14;95183;Feilitzsch-Zedwitz;Deutschland;50,353781;11,9000402;Hermann Ritter
74906;Stuhlfelden 149;5724;Stuhlfelden;Österreich;47,2870056;12,5162161;Klaus Huber
74907;Esslingerstr. 274;73207;Plochingen;Deutschland;48,7198836;9,3925346;BBS Transporte
74909;Mühlenstrasse 25;27324;Eystrup;Deutschland;52,8040425;9,2101354;Ulrich Land Transporte
74910;Ludwig-Erhard-Strasse 40 a;28197;Bremen-GVZ;Deutschland;53,09335;8,69849;Terratrans Intern. Spedition GmbH
74911;Im Erlenteich 17;66955;Pirmasens;Deutschland;49,18879;7,58824;Race Spedition GmbH
